Zip Code,Spend Share
87120,0.00008411569480552882
98110,0.00009771786041568362
85226,0.00015973423236352027
78132,0.0001941302739236592
60610,0.00018754068625973666
84121,0.005089262628007547
92220,0.0029280283667532845
94574,0.00037770803970062867
32034,0.0006973406225302782
10036,0.0002150480296914926
93710,0.00011379682874808594
94002,0.0004791001920017284
85339,0.0002764246028572181
96150,0.00036417054916827057
89523,0.001268958880626434
91201,0.0004383259744573358
92315,0.0015876854156048473
95928,0.00028867065390608004
83706,0.00045875497515546307
97701,0.00019033164790457764
90013,0.00012047012037121066
85206,0.00033680693648390083
90019,0.0008480305538647684
80130,0.0002770312784068789
94595,0.0001698216791784467
99654,0.00012258043610067912
55102,0.0012763878301574442
92040,0.0007506823416098269
53402,0.000025916526287385353
78247,0.00021478141656458793
95829,0.0008444932138252593
90292,0.004933506476715804
92536,0.0024865481666268515
95070,0.0005581157687984709
95758,0.0005772872833979204
99501,0.0000448700758532845
96792,0.0002289234777513338
60013,0.00031084294169031815
84020,0.002776407801544876
86326,0.00040710204167917585
94109,0.0005012402682367514
90027,0.0021885818445667067
95667,0.00010753354362153966
37209,0.0005621700609607893
93611,0.0007643065974793866
96779,0.00017313602445457942
37203,0.007193357692199049
86404,0.0015933569196693081
80104,0.0005639299799479971
59718,0.00020758989239657373
91108,0.0015292820650352576
60045,0.00007833889528550758
89102,0.00009795585116635724
84097,0.000225432670300949
91356,0.001541543954488078
99709,0.0000985987124194921
73072,0.00006250177673675048
89108,0.00021092530281376055
85351,0.0005778580299675103
85712,0.0004112457187150598
94301,0.0006578782271413111
80424,0.000036027598553781245
92123,0.0018548690190771766
85718,0.0009422703094944189
73099,0.00008887626927356638
91362,0.0035606195310226097
80525,0.00018595368733715932
85365,0.000635374726045492
95127,0.0005141315025466852
59801,0.0006370432681019531
78666,0.000049338321874684764
98332,0.0004667931070588681
90045,0.0006923523534465882
92117,0.0030832255952946467
85250,0.0013147834429871076
90211,0.001030671330442181
85004,0.00009227697185880862
94705,0.0006230370239115134
96789,0.00007176106589411755
94551,0.0001856715878141378
85142,0.0024303555838861117
83616,0.0011576302771675387
98020,0.001010531219172377
91311,0.0027600843395945503
80020,0.00035412423886843495
93561,0.0009275266951995415
89145,0.00036277874621140995
98115,0.0002700809376662714
96819,0.00005276681555151377
90036,0.0006046328180737087
94118,0.0030628484734495495
60137,0.0005321766485507208
94112,0.00011956820990514152
96768,0.00005027334507446041
94941,0.0005186884545563133
77024,0.000863459959735308
91506,0.00045314895545596007
96813,0.0000599100943306739
83001,0.000874593905364841
93454,0.0015173086482505147
99801,0.00008610651945096527
93023,0.00023195075205530692
92065,0.0009236492431253677
94019,0.0004981018261980466
92231,0.0002303835548616109
94565,0.00020120481446243298
93277,0.000424818236905474
91325,0.0011212326229039116
50211,0.00006504499720629803
53151,0.00006651919498645093
10027,0.0002895876678715519
77459,0.003355490630391315
87111,0.00005948345518511885
86303,0.0010593658514105
89044,0.0008652887345573495
95648,0.001116310477836234
78109,0.00006191536392845232
90008,0.00025695125958092593
80121,0.0008937411259149028
99645,0.000056398629701355706
91605,0.000567101110719952
95003,0.0003153079604071753
94539,0.0004842508147054349
94533,0.0001538836972649175
89451,0.001112787577062505
84790,0.0013479055175131716
78748,0.00007721356313940603
84059,0.0006729686860243644
85737,0.0007058216098898442
93436,0.001843994168522692
85395,0.0007477438636168247
89012,0.004566521666406933
95136,0.00010095846148593674
92106,0.002090220357682754
55044,0.00020313172488983707
80401,0.0001252970225710281
78155,0.00008246750737014124
93314,0.00039783788892617763
85015,0.0007899183995416682
92352,0.0013205254790671509
60423,0.0006465727900340948
80222,0.0007009949075915726
89113,0.0007097407456915422
95037,0.0005572440665851962
95864,0.0005980413009466997
58104,0.000045359978274956625
92253,0.010392676412735224
94507,0.0010587813137698406
23454,0.000610445029541623
30115,0.00010352356287642482
90301,0.0003280364869823933
55311,0.0007717035436320649
80228,0.0001266038323610845
89119,0.0010658298855585578
85340,0.0013787646595484339
93041,0.0001690647509655207
93402,0.0008044055866541545
95356,0.0001636607020958505
29690,0.00008413426847922474
96734,0.00030527530244460314
85021,0.0004309748559854621
91303,0.00038071417552348365
54313,0.00004530526693646481
99508,0.00003525653981768294
99502,0.00004732573908712212
60010,0.00014652639804752212
96791,0.00003104457715063563
75205,0.0023139357426941874
93727,0.0002029273129269881
94549,0.0011092130316161756
90291,0.002433334505908918
59106,0.00006136054624122605
90024,0.005843247300672113
98107,0.0001194551140224791
93446,0.0018298540984328644
85747,0.001007847287375411
77494,0.0013695406596153563
73013,0.0000388472910541369
92223,0.004085140054172777
95765,0.0013658667695197412
77382,0.0033227062947262433
85205,0.0017605212314179117
95650,0.0007538162564217269
96744,0.00008015782737906879
97702,0.0017744141019367526
95404,0.00020102448249318053
91202,0.003784280534645886
94596,0.00041802332319026145
91208,0.004935240244329882
90405,0.0011245213058270784
85138,0.0010478042947680833
89135,0.007554112093182965
80204,0.0031736288774948736
59937,0.00018988667686222955
92021,0.000805069845433653
80526,0.00020568441455893818
94521,0.00015773273958854704
47630,0.00009099049898255877
85132,0.0004224194434781096
91361,0.006534718813008153
85259,0.004206984135280014
85387,0.0006490878548186885
95124,0.0007539753914498474
84041,0.002781176507394283
85007,0.00010251199312106285
93306,0.0003921417532095344
90212,0.0021048093777217385
81601,0.00023071147746170118
85253,0.0028021347596945633
92114,0.0012077058555257435
90046,0.0042170633976157616
96712,0.00034623485362351693
